filename,signal,state,slope_deg
sam_IMG_2443.JPG,1,0,2.406979204685335
john_IMG_1290.jpg,1,0,2.0180386829504617
john_IMG_0736.jpg,1,0,-2.690689452601397
sam_IMG_1781.JPG,0,0,1.8432927194059807
IMG_1954.JPG,1,0,2.223724530617572
john_IMG_1503.jpg,1,0,3.0813069028269897
heon_IMG_1740.JPG,1,0,-2.8186370730936856
sam_IMG_2083.JPG,1,0,2.4714193036628838
sam_IMG_1678.jpg,0,0,2.089799030745543
sam_IMG_0747.jpg,1,0,2.600855592199366
heon_IMG_1276.JPG,2,0,3.122068507567083
heon_IMG_1387.JPG,1,0,2.02664139105915
heon_IMG_0659.JPG,0,0,-2.3180177136032425
heon_IMG_1608.JPG,1,0,-2.781576490682354
heon_IMG_1373.JPG,2,0,1.99728969075619
sam_IMG_2335.JPG,2,0,2.9941910674258656
john_IMG_2458.jpg,1,0,2.0177390459068913
john_IMG_1972.jpg,0,0,1.963617928183702
heon_IMG_0791.JPG,1,0,-2.6651969094553465
sam_IMG_1917.JPG,1,0,2.4123015969317603
sam_IMG_2567.JPG,1,0,1.8263785574583817
heon_IMG_0854.JPG,0,0,-3.0170957043275397
sam_IMG_2402.JPG,2,0,-2.9661550972284774
IMG_1982.JPG,0,0,3.061878827635421
sam_IMG_1376.jpg,0,0,-2.452741959152587
IMG_1824.JPG,0,0,3.1382938908145666
john_IMG_0840.jpg,1,0,-2.8370174078982284
sam_IMG_1375.jpg,1,0,-2.787672033473063
heon_IMG_1142.JPG,2,0,2.5531630190016728
john_IMG_0868.jpg,1,0,3.011429276860632
john_IMG_2158.jpg,1,0,-2.131996260425392
sam_IMG_1706.jpg,1,0,-3.1214780155986803
john_IMG_1783.jpg,2,0,-2.898336394386181
john_IMG_0724.jpg,0,0,-2.3988468585925875
IMG_2098.JPG,0,0,2.15469952024924
john_IMG_2262.jpg,2,0,2.036516113800246
john_IMG_2056.jpg,1,0,-2.793653942780831
john_IMG_2555.jpg,1,0,2.9593443900230154
john_IMG_1381.jpg,1,0,2.8978014973266535
sam_IMG_1476.jpg,1,0,2.0819514289940066
john_IMG_2160.jpg,0,0,-2.483207181913234
sam_IMG_1084.jpg,1,0,3.085344138616156
john_IMG_1621.jpg,1,0,1.9902302248192694
heon_IMG_0907.JPG,1,0,2.9989194755261415
heon_IMG_1743.JPG,0,0,2.2387612759902304
john_IMG_1402.jpg,1,0,-2.90759036265202
john_IMG_0950.jpg,1,0,-2.6421206029217243
sam_IMG_0834.jpg,1,0,2.0516014512230822
heon_IMG_1517.JPG,0,0,-2.287403684493295
sam_IMG_2138.JPG,2,0,-2.366688857544727
sam_IMG_1079.jpg,0,0,2.716179328688529
john_IMG_2093.jpg,1,0,-2.9571327535354848
IMG_2135.JPG,2,0,1.9951181417818078
john_IMG_1498.jpg,0,0,-2.4052117982945016
sam_IMG_2241.JPG,2,0,2.9670347794924536
john_IMG_2248.jpg,2,0,-2.0011877533137046
john_IMG_0659.jpg,2,0,-2.662237978391327
sam_IMG_2057.JPG,0,0,-2.6463367820736607
john_IMG_1856.jpg,1,0,-2.7510832756794703
heon_IMG_0842.JPG,1,0,-2.6133511710232082
sam_IMG_2455.JPG,2,0,-2.36456389637668
heon_IMG_0692.JPG,1,0,2.3470357121519694
heon_IMG_1189.JPG,1,0,2.0885296907622384
sam_IMG_1882.JPG,0,0,-2.7093417592196785
heon_IMG_1148.JPG,0,0,-2.105296320783822
john_IMG_2713.jpg,1,0,-2.192527293175355
john_IMG_0503.jpg,2,0,-2.8579662381710307
sam_IMG_1834.JPG,0,0,2.2684031840742747
IMG_1860.JPG,0,0,2.0516452644120964
IMG_1793.JPG,2,0,3.0764195986819662
IMG_2114.JPG,2,0,2.6378932443923975
sam_IMG_2115.JPG,0,0,-2.907849472720892
sam_IMG_1907.JPG,1,0,-2.1590962544169536
john_IMG_1610.jpg,0,0,-2.0458290092782656
heon_IMG_0688.JPG,1,0,-2.841243395167909
IMG_2193.JPG,2,0,2.1420876907393267
john_IMG_0688.jpg,1,0,2.2541474515634694
sam_IMG_0881.jpg,2,0,2.5089455928519397
sam_IMG_1588.jpg,1,0,2.3119642151222908
sam_IMG_0983.jpg,1,0,-2.6371693020515807
heon_IMG_1395.JPG,1,0,2.05540077004828
john_IMG_1603.jpg,2,0,2.4235769860357212
heon_IMG_1210.JPG,1,0,2.048691872605042
sam_IMG_1622.jpg,2,0,2.0365684627512506
john_IMG_1343.jpg,1,0,-1.9912954828018017
heon_IMG_1254.JPG,2,0,2.223037905783754
john_IMG_0705.jpg,1,0,2.913276961736756
sam_IMG_0895.jpg,1,0,2.7924066138622794
IMG_2082.JPG,1,0,2.1285911089413982
heon_IMG_1493.JPG,2,0,2.4151798198466228
john_IMG_0509.jpg,0,0,2.112657341717749
john_IMG_1358.jpg,0,0,-2.645645728089617
john_IMG_0541.jpg,1,0,2.9407957463126713
john_IMG_2688.jpg,1,0,-2.218285450338226
john_IMG_1926.jpg,2,0,2.0515593814594193
john_IMG_0682.jpg,2,0,-3.1299952354247704
sam_IMG_1784.JPG,0,0,2.759009538956649
heon_IMG_0669.JPG,1,0,-2.3169608437532294
heon_IMG_1348.JPG,0,0,2.7861604975127605
heon_IMG_1642.JPG,0,0,2.042269283886103
sam_IMG_1750.JPG,0,0,1.9903590023980762
sam_IMG_1773.JPG,2,0,3.0699515536231354
heon_IMG_1274.JPG,1,0,2.2272574227866735
IMG_1959.JPG,2,0,2.045738636204806
sam_IMG_1842.JPG,0,0,-2.347681642487822
john_IMG_1589.jpg,0,0,-2.9867948983617305
heon_IMG_1470.JPG,1,0,-2.0516973761638058
john_IMG_2367.jpg,0,0,-2.2024530752344793
john_IMG_1003.jpg,2,0,-2.291700725321837
sam_IMG_2709.JPG,1,0,2.636231812658347
sam_IMG_1073.jpg,2,0,-2.742746530964293
heon_IMG_1257.JPG,0,0,-2.322334991404384
heon_IMG_1385.JPG,1,0,-2.022900685600618
heon_IMG_0804.JPG,0,0,2.726262833043578
sam_IMG_1820.JPG,2,0,-3.0810606338076862
sam_IMG_8230.jpg,1,0,2.351087282299287
sam_IMG_1056.jpg,1,0,2.6653274176960244
john_IMG_1622.jpg,1,0,2.939129941690981
heon_IMG_1379.JPG,0,0,2.2655346029916
john_IMG_2046.jpg,1,0,2.0966598054138204
sam_IMG_2157.JPG,0,0,-2.3067489642526615
sam_IMG_1012.jpg,1,0,2.9123861526627417
IMG_2085.JPG,1,0,2.0641395233058812
sam_IMG_0817.jpg,2,0,2.554963911448147
sam_IMG_1611.jpg,1,0,-2.282884263705786
sam_IMG_0958.jpg,0,0,-2.9377017614072813
heon_IMG_1180.JPG,1,0,2.0752085172191745
john_IMG_2170.jpg,2,0,-2.132329770078483
john_IMG_1974.jpg,1,0,2.0481912607269246
sam_IMG_1699.jpg,1,0,2.8431357000071156
IMG_1777.JPG,2,0,-2.825065688639774
john_IMG_2604.jpg,2,0,2.7934693183091084
sam_IMG_0891.jpg,1,0,2.917770855873414
john_IMG_0585.jpg,0,0,2.2936425320032345
sam_IMG_0821.jpg,0,0,-2.8195633147007917
john_IMG_2801.jpg,1,0,-2.099245381316424
heon_IMG_1377.JPG,2,0,-2.1147125103777475
john_IMG_2627.jpg,1,0,2.824494893105011
sam_IMG_2491.JPG,1,0,2.303341271897095
john_IMG_2697.jpg,0,0,3.1160040900580097
sam_IMG_2256.JPG,0,0,3.0864841892785972
john_IMG_1490.jpg,1,0,2.2610975827470807
heon_IMG_0633.JPG,0,0,1.8437559332594944
sam_IMG_2080.JPG,1,0,-2.219204788944372
john_IMG_1750.jpg,0,0,2.120036533312872
heon_IMG_0579.JPG,2,0,2.6505157855721793
heon_IMG_1421.JPG,1,0,-3.0943655488737765
heon_IMG_1285.JPG,2,0,2.220004473646771
heon_IMG_1147.JPG,0,0,2.377786814778023
heon_IMG_1034.JPG,1,0,-2.4957663835422847
john_IMG_2415.jpg,2,0,3.0773393759662775
heon_IMG_0684.JPG,0,0,2.440911154021527
sam_IMG_1726 copy.jpg,1,0,2.6227908919467393
IMG_2095.JPG,1,0,-2.3946136483884324
john_IMG_1435.jpg,1,0,2.535940670818032
sam_IMG_2289.JPG,2,0,3.0709855842074445
heon_IMG_0988.JPG,1,0,2.4898101606188345
john_IMG_1241.jpg,0,0,2.0917624990444916
sam_IMG_1910.JPG,1,0,-2.128574108471254
heon_IMG_0985.JPG,2,0,2.1197191586279436
john_IMG_1006.jpg,0,0,2.002375052646572
sam_IMG_1398.jpg,0,0,2.624305273262172
sam_IMG_2118.JPG,2,0,2.866682812109121
john_IMG_1492.jpg,0,0,2.227903323722087
john_IMG_2342.jpg,1,0,1.9306004549070792
sam_IMG_2293.JPG,1,0,-2.5385570846240118
sam_IMG_2471.JPG,0,0,3.001526661344938
john_IMG_1286.jpg,1,0,-2.0479544535668577
john_IMG_2603.jpg,1,0,2.783760204752935
john_IMG_2729.jpg,2,0,-2.8834305753007
sam_IMG_2436.JPG,2,0,-2.755231092861842
sam_IMG_1640.jpg,0,0,-2.382067945366671
sam_IMG_2690.JPG,2,0,2.263064917846623
john_IMG_0954.jpg,1,0,2.0637901384094413
heon_IMG_1483.JPG,2,0,-2.0201568475359544
john_IMG_1679.jpg,2,0,2.5884626552297285
IMG_2110.JPG,2,0,-2.0247094803054533
sam_IMG_1099.jpg,0,0,3.0326622623744868
john_IMG_1462.jpg,1,0,-1.9202864007616243
john_IMG_1899.jpg,1,0,-3.029971768522827
sam_IMG_2277.JPG,0,0,2.8716615740861937
heon_IMG_1588.JPG,1,0,2.0159522084074575
IMG_1939.JPG,0,0,-3.1110677866725904
john_IMG_1291.jpg,0,0,2.792952923798507
john_IMG_2156.jpg,2,0,2.2877401605526835
john_IMG_2541.jpg,2,0,-2.419937802725032
heon_IMG_0825.JPG,1,0,2.535601536529358
heon_IMG_1125.JPG,2,0,-2.386441672769478
john_IMG_2769.jpg,2,0,-2.3176715798078225
john_IMG_2349.jpg,0,0,-1.9774708141546307
IMG_1791.JPG,2,0,-2.062361333776983
sam_IMG_2044.JPG,0,0,2.168842835082435
sam_IMG_1786.JPG,1,0,-3.0471730035948097
sam_IMG_1821.JPG,1,0,3.016764920345188
sam_IMG_1275.jpg,2,0,1.960649117485909
sam_IMG_1501.jpg,2,0,2.5356878027030048
john_IMG_0553.jpg,2,0,2.4957915232964583
heon_IMG_1529.JPG,2,0,2.905075521276449
heon_IMG_0630.JPG,1,0,-2.0371903432939407
sam_IMG_1112.jpg,2,0,2.8745743210639483
sam_IMG_1179.jpg,1,0,2.644884857792574
sam_IMG_1564.jpg,1,0,2.7181444389527956
john_IMG_0775.jpg,0,0,2.7861404959996054
john_IMG_0510.jpg,1,0,2.5436076357619615
john_IMG_0625.jpg,1,0,-2.527154943799114
heon_IMG_0829.JPG,1,0,-3.0901928797545057
john_IMG_2317.jpg,0,0,-2.035236957041042
sam_IMG_2178.JPG,2,0,2.4572128279152428
heon_IMG_0869.JPG,1,0,-3.049867212008913
sam_IMG_2244.JPG,2,0,2.3307566476551367
IMG_1922.JPG,2,0,-2.309664905278228
john_IMG_1400.jpg,1,0,-2.873418537960782
heon_IMG_0737.JPG,0,0,2.6098982352873357
heon_IMG_1172.JPG,0,0,2.5635197253070237
john_39591545040085_.pic_hd.jpg,2,0,-2.217240226431148
john_IMG_1276.jpg,1,0,1.9968374931312827
john_IMG_0996.jpg,1,0,-2.011105185652824
IMG_2070.JPG,0,0,-2.043746620111464
heon_IMG_1213.JPG,1,0,2.9626754831116995
heon_IMG_0550.JPG,0,0,2.929138668093245
john_IMG_1964.jpg,2,0,-2.180159773144523
heon_IMG_1468.JPG,2,0,2.866109359650476
john_IMG_0751.jpg,2,0,-2.5382616645699807
heon_IMG_1250.JPG,2,0,-2.978279129305326
john_IMG_2547.jpg,1,0,2.140656309993769
john_IMG_0768.jpg,0,0,2.1755374550163578
heon_IMG_1446.JPG,2,0,2.0439525904551354
heon_IMG_1662.JPG,1,0,-2.1434627095007346
heon_IMG_1554.JPG,1,0,2.074910165848945
sam_IMG_0888.jpg,1,0,-3.1089448490551423
john_IMG_2171.jpg,1,0,-2.1236705876711324
heon_IMG_0595.JPG,0,0,3.022441428203028
heon_IMG_1546.JPG,0,0,-3.080201483203743
sam_IMG_1556.jpg,1,0,2.87028005368423
heon_IMG_0974.JPG,0,0,-2.0112675852528135
john_IMG_1599.jpg,1,0,-2.890215540305078
john_IMG_2374.jpg,2,0,-2.0742847385672336
john_IMG_1692.jpg,1,0,2.9266938141655663
sam_IMG_1323.jpg,1,0,-2.317893406934236
john_IMG_2765.jpg,1,0,2.320653906363944
heon_IMG_0892.JPG,1,0,2.5091110672561396
heon_IMG_1386.JPG,1,0,-2.798457774629496
john_IMG_2523.jpg,2,0,-3.0583919262230785
john_IMG_0650.jpg,0,0,-1.8851741005426885
john_IMG_1922.jpg,0,0,2.0070385181652566
sam_IMG_1909.JPG,0,0,-2.0374794858821454
sam_IMG_2173.JPG,1,0,3.114889600588887
heon_IMG_0792.JPG,0,0,-2.2829615123591305
sam_IMG_2504.JPG,2,0,2.89643721832406
sam_IMG_1488.jpg,2,0,-2.818753565515686
sam_IMG_1929.JPG,2,0,3.0722252216439494
sam_IMG_1164.jpg,1,0,1.8014920852959913
sam_IMG_0783.jpg,1,0,2.4419000687174353
sam_IMG_1871.JPG,0,0,-2.454609696360756
sam_IMG_5415.jpg,0,0,-2.141820340117015
john_IMG_2379.jpg,1,0,1.9108075531773943
john_IMG_2660.jpg,2,0,-2.05058926423566
john_IMG_0726.jpg,1,0,2.3744944298246735
sam_IMG_0700.jpg,0,0,2.4705163765917306
john_IMG_0993.jpg,2,0,-2.1000671695139106
sam_IMG_1551.jpg,0,0,-2.5560397389303158
sam_IMG_1103.jpg,0,0,2.3862857389757757
heon_IMG_0866.JPG,1,0,-2.7331605770848157
heon_IMG_1539.JPG,0,0,-2.3233595800699565
IMG_1806.JPG,2,0,2.191239099290355
sam_IMG_1847.JPG,0,0,3.1231504784482076
sam_IMG_2657.JPG,0,0,-2.066699005355884
john_IMG_2302.jpg,1,0,1.9945574497759304
john_IMG_2183.jpg,2,0,2.137087524197489
sam_IMG_2407.JPG,1,0,2.8802481862869462
john_IMG_1002.jpg,2,0,2.767296091087454
john_IMG_1314.jpg,1,0,-2.108762319591924
john_IMG_2693.jpg,2,0,2.263130761467927
john_IMG_0796.jpg,1,0,-2.725082371625655
heon_IMG_0828.JPG,0,0,3.0382513554020876
john_IMG_1334.jpg,2,0,2.9355257243716535
john_IMG_2651.jpg,0,0,2.830557209315472
sam_IMG_2523.JPG,2,0,-2.369678839174043
john_IMG_1257.jpg,2,0,-2.0603906239496377
john_IMG_2796.jpg,1,0,3.0910738768673887
sam_IMG_2098.JPG,0,0,3.125042440704543
sam_IMG_0751.jpg,0,0,-3.0176283984976013
heon_IMG_1188.JPG,1,0,-2.0143166810749396
IMG_1923.JPG,2,0,2.256333215147464
heon_IMG_1382.JPG,1,0,2.153561880525628
john_IMG_1051.jpg,1,0,-2.290615373311868
heon_IMG_0884.JPG,1,0,-2.487538415146085
IMG_2020.JPG,1,0,-2.2707032064331623
john_IMG_2233.jpg,1,0,-1.9970305217433573
sam_IMG_2314.JPG,2,0,-2.643033502449198
heon_IMG_1583.JPG,2,0,2.0917908677717447
john_IMG_1918.jpg,1,0,-2.048221284463682
john_IMG_2721.jpg,0,0,2.1164840949143744
john_IMG_2636.jpg,1,0,2.092630606609307
heon_IMG_0587.JPG,1,0,-2.397309331098094
sam_IMG_1647.jpg,0,0,-3.0032824501535074
heon_IMG_0722.JPG,1,0,-3.1127472018148943
john_IMG_1256.jpg,2,0,-2.107553336659164
heon_IMG_1469.JPG,1,0,2.842298216776899
heon_IMG_1347.JPG,0,0,2.1328709313120444
IMG_1912.JPG,1,0,2.1659996638604206
john_IMG_2461.jpg,1,0,3.116987776119137
john_IMG_0598.jpg,1,0,-2.4656183284093682
sam_IMG_0777.jpg,1,0,-3.076994681758322
sam_IMG_0813.jpg,1,0,2.5521251179277296
john_IMG_2493.jpg,1,0,3.0659795103529635
heon_IMG_1057.JPG,1,0,-2.1617109250234794
john_IMG_1030.jpg,1,0,-2.1312934500790046
john_IMG_2766.jpg,1,0,2.9668155264577036
sam_IMG_0796.jpg,1,0,-2.808433863979209
heon_IMG_0572.JPG,0,0,3.0364769374046894
IMG_1903.JPG,2,0,2.9729232638623966
john_IMG_0983.jpg,1,0,-2.0821505610196622
sam_IMG_0676.jpg,1,0,-2.3602186133397836
sam_IMG_2352.JPG,2,0,2.7220722248188043
john_IMG_1046.jpg,1,0,-2.3890517416455825
heon_IMG_1071.JPG,1,0,2.6206367685461283
john_IMG_1516.jpg,0,0,2.109229433482345
john_IMG_1464.jpg,2,0,-2.3047049533253814
sam_IMG_1271.jpg,0,0,-2.035798948516543
john_IMG_1663.jpg,0,0,-2.3260032715888155
heon_IMG_1689.JPG,0,0,-2.0781584747350403
IMG_2126.JPG,2,0,-2.0046801749375227
john_IMG_0660.jpg,1,0,2.9839218126146947
heon_IMG_1616.JPG,0,0,2.1555456646213957
heon_IMG_1607.JPG,1,0,-1.9581229011229684
IMG_1891.JPG,1,0,-2.0300420213011376
sam_IMG_2088.JPG,0,0,2.217750959726696
sam_IMG_1836.JPG,2,0,2.3203532715028934
heon_IMG_1575.JPG,1,0,2.00991365453862
heon_IMG_1175.JPG,1,0,2.8542869794936543
IMG_1968.JPG,0,0,-2.21327027320119
sam_IMG_2001.JPG,2,0,-2.140958973346191
sam_IMG_2693.JPG,2,0,1.9713934582812875
heon_IMG_1331.JPG,2,0,2.626274626349025
IMG_1934.JPG,0,0,-2.0973720790571213
john_IMG_2319.jpg,1,0,-2.046865657117658
sam_IMG_1317.jpg,1,0,3.1403114243100787
sam_IMG_2321.JPG,2,0,2.405571313518696
heon_IMG_1326.JPG,1,0,2.112779453407231
sam_IMG_0922.jpg,0,0,2.5009988384056117
sam_IMG_1549.jpg,2,0,-3.1131642954390184
IMG_1945.JPG,2,0,-1.9081212671750831
sam_IMG_1569.jpg,1,0,2.3065243952177625
sam_IMG_1361.jpg,0,0,3.0997137446973713
sam_IMG_0907.jpg,0,0,2.5955821572635953
sam_IMG_1075.jpg,0,0,3.1001655917292474
sam_IMG_2631.JPG,2,0,2.865486488912408
heon_IMG_1311.JPG,2,0,-2.3575340741197905
john_IMG_0526.jpg,0,0,2.3720952906342148
heon_IMG_1733.JPG,1,0,-2.122234664840435
sam_IMG_2687.JPG,2,0,-2.6235632334631265
heon_IMG_1092.JPG,0,0,3.0126143931620626
sam_IMG_0931.jpg,0,0,2.450887227238713
sam_IMG_0763.jpg,1,0,-3.0235798922894
john_IMG_2228.jpg,2,0,2.8687189247957954
IMG_2075.JPG,2,0,2.2335936987786313
sam_IMG_1039.jpg,1,0,2.799652723584599
john_IMG_2026.jpg,1,0,2.0071242944362546
john_IMG_1582.jpg,1,0,2.9571189424595743
heon_IMG_0650.JPG,1,0,-3.03288452419216
heon_IMG_1203.JPG,2,0,2.1299572426410176
IMG_2200.JPG,2,0,-2.236444989715539
sam_IMG_0887.jpg,1,0,2.326739043133378
sam_IMG_2461.JPG,1,0,-2.5468168704586365
john_IMG_2706.jpg,2,0,-2.172229136244542
heon_IMG_0695.JPG,1,0,2.8004584205915863
john_IMG_2086.jpg,1,0,2.3982103722187564
sam_IMG_2219.JPG,0,0,-1.8986292571864698
john_IMG_0733.jpg,2,0,-2.5628501031775857
IMG_1998.JPG,1,0,2.2751179772457193
sam_IMG_1296.jpg,1,0,-1.7765389381929322
IMG_2047.JPG,2,0,-2.3036300242374557
heon_IMG_1221.JPG,1,0,-2.5682623405131366
heon_IMG_1410.JPG,0,0,-2.754196313472761
IMG_2065.JPG,0,0,2.780528024382132
john_IMG_2197.jpg,2,0,-2.8566667774521712
heon_IMG_1300.JPG,1,0,3.0763260075172454
john_IMG_2472.jpg,1,0,2.0002329065065028
sam_IMG_0722.jpg,0,0,2.740151634573854
john_IMG_1319.jpg,2,0,-2.9681622271954864
john_IMG_0600.jpg,1,0,2.553722307679333
sam_IMG_1898.JPG,1,0,-2.6943737381537782
heon_IMG_0861.JPG,2,0,3.104728434510921
sam_IMG_1478.jpg,1,0,2.7047871876860166
sam_IMG_2299.JPG,0,0,-2.9234128248204025
sam_IMG_0732.jpg,1,0,2.6095552674395655
heon_IMG_1479.JPG,2,0,2.0047247744844863
heon_IMG_0986.JPG,2,0,2.1197191586279436
john_IMG_0819.jpg,1,0,-2.6547218365200846
heon_IMG_1512.JPG,2,0,2.150999596771253
john_IMG_2585.jpg,1,0,3.1071505234886794
john_IMG_0845.jpg,2,0,-2.556730989850618
sam_IMG_1815.JPG,2,0,-2.5605551115395158
john_IMG_0701.jpg,0,0,-2.2646227199654123
john_IMG_2318.jpg,1,0,3.1046863421992685
sam_IMG_0987.jpg,0,0,2.6933235181491133
heon_IMG_1052.JPG,0,0,2.1241852684476856
john_IMG_2392.jpg,2,0,1.818591403060443
IMG_1802.JPG,2,0,2.2024138652809673
sam_IMG_2383 2.JPG,2,0,2.1174713308128728
sam_IMG_2381.JPG,2,0,2.750659442372168
sam_IMG_1299.jpg,2,0,1.8219650361362367
sam_IMG_1405.jpg,1,0,2.929252737132053
john_IMG_1727.jpg,1,0,2.2213610662530288
heon_IMG_0686.JPG,1,0,2.524683092917823
john_IMG_0690.jpg,2,0,-2.930368578626312
heon_IMG_0770.JPG,1,0,2.6170869291678165
heon_IMG_1564.JPG,2,0,2.183980664946413
john_IMG_0989.jpg,1,0,2.0303999227928617
john_IMG_0647.jpg,1,0,2.9392116277983167
IMG_2091.JPG,2,0,2.2601877005134114
john_IMG_1613.jpg,0,0,2.0186548901616748
sam_IMG_1401.jpg,1,0,2.26887396119234
heon_IMG_0806.JPG,1,0,-2.584225623512804
john_IMG_2750.jpg,1,0,-2.2968078522314825
sam_IMG_2048.JPG,1,0,3.038128620513951
john_IMG_1666.jpg,1,0,1.8577850875046122
